resume_id,resume_text,job_description,relevance_score,label
205,"Role: ML Engineer. Experience: 11 years of experience in ML Engineer.. Education: PhD in AI. Skills: Ansible, Terraform, C++, TypeScript, MySQL.","Looking for a ML Engineer with expertise in React, PostgreSQL, TensorFlow, JavaScript, Terraform.",0.5156811123842702,0
206,"Role: Software Engineer. Experience: 9 years of experience in Software Engineer.. Education: MS in Data Science. Skills: FastAPI, HTML, Elasticsearch, Java, Jenkins, TensorFlow.","Looking for a ML Engineer with expertise in PyTorch, Git, Machine Learning, Django, GraphQL.",0.08357127478744535,0
207,"Role: Data Scientist. Experience: 15 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Power BI, REST API, DevOps.","Looking for a ML Engineer with expertise in Communication Skills, GitHub, Docker, React, Node.js.",0.08587327265816269,0
208,"Role: ML Engineer. Experience: 9 years of experience in ML Engineer.. Education: PhD in AI. Skills: Docker, DevOps, Node.js.","Looking for a Data Scientist with expertise in Azure, Ansible, Git, Tableau, Data Analysis, GitHub, TypeScript.",0.28715034246834653,0
209,"Role: Software Engineer. Experience: 7 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Azure, MongoDB, PyTorch, Docker, Deep Learning.","Looking for a Data Scientist with expertise in Keras, Ansible, PostgreSQL, CSS, JavaScript, Jenkins, Project Management.",0.16886622317151398,0
210,"Role: Frontend Developer. Experience: 12 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Power BI, JavaScript, Project Management, Deep Learning, C++.","Looking for a ML Engineer with expertise in Express, Git, CSS, NumPy, Jenkins.",0.034521583660875,0
211,"Role: Data Scientist. Experience: 3 years of experience in Data Scientist.. Education: PhD in AI. Skills: Terraform, Azure, Communication Skills, Spark, HTML, Ansible.","Looking for a Software Engineer with expertise in MongoDB, Pandas, NLP, Project Management, Communication Skills, AWS, Cloud Computing.",0.2740282455765416,0
212,"Role: Software Engineer. Experience: 8 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: NLP, Kubernetes, HTML, Docker, NoSQL, Project Management, CI/CD, Deep Learning.","Looking for a ML Engineer with expertise in Microservices, FastAPI, Scrum, Git.",0.34787495471037655,0
213,"Role: DevOps Engineer. Experience: 1 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: MySQL, Pandas, Vue, MongoDB, Flask, Express.","Looking for a Software Engineer with expertise in Excel, Angular, Power BI, TensorFlow, PyTorch.",0.36843846587280954,0
214,"Role: Software Engineer. Experience: 9 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: MongoDB, Computer Vision, NumPy, SQL.","Looking for a Frontend Developer with expertise in Vue, Git, Data Analysis, Spark.",0.32017904258150437,0
215,"Role: DevOps Engineer. Experience: 1 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: REST API, MongoDB, Java, Problem Solving, Excel, Linux.","Looking for a Data Scientist with expertise in TypeScript, Computer Vision, GCP, Angular.",0.32991875849507984,0
216,"Role: ML Engineer. Experience: 8 years of experience in ML Engineer.. Education: PhD in AI. Skills: Tableau, Cloud Computing, C++, PostgreSQL.","Looking for a Data Scientist with expertise in Ansible, Communication Skills, Kubernetes, Node.js.",0.12119481674763537,0
217,"Role: Data Scientist. Experience: 13 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Git, Elasticsearch, Keras.","Looking for a Frontend Developer with expertise in Git, Microservices, PyTorch, Project Management, NumPy, GitHub.",0.29726868874529366,0
218,"Role: Data Scientist. Experience: 10 years of experience in Data Scientist.. Education: PhD in AI. Skills: Data Analysis, C#, Terraform, Keras.","Looking for a Software Engineer with expertise in Excel, Deep Learning, MongoDB, Java, NumPy, Keras, Docker.",0.2958628861967604,0
219,"Role: ML Engineer. Experience: 8 years of experience in ML Engineer.. Education: PhD in AI. Skills: Flask, Microservices, Computer Vision, NumPy, CI/CD, Spark, Problem Solving, Angular.","Looking for a ML Engineer with expertise in SQL, Selenium, NumPy, Agile, Kubernetes, NLP, Scrum.",0.42617925510032784,0
220,"Role: Software Engineer. Experience: 12 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Excel, Scikit-Learn, NoSQL, Pandas, Azure, GraphQL, Python.","Looking for a Data Scientist with expertise in NoSQL, Spark, Python, Java, CI/CD, Linux.",0.5634358603830869,0
221,"Role: Software Engineer. Experience: 6 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: PyTorch, GCP, Scikit-Learn, Scrum, Spark, NLP, TypeScript.","Looking for a DevOps Engineer with expertise in Tableau, React, Project Management, Data Science, Terraform, NoSQL, Pandas.",0.18808019250079341,0
222,"Role: Software Engineer. Experience: 14 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Docker, Jenkins, SQL, NumPy, Communication Skills, Computer Vision, Git.","Looking for a ML Engineer with expertise in MongoDB, Docker, C++, Vue.",0.33056837392037314,0
223,"Role: DevOps Engineer. Experience: 13 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Keras, React, Excel, Scikit-Learn, CI/CD.","Looking for a DevOps Engineer with expertise in Docker, NumPy, Tableau, Node.js.",0.437577924195152,0
224,"Role: DevOps Engineer. Experience: 8 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: Data Science, CI/CD, FastAPI, C#, Computer Vision, GraphQL, PostgreSQL.","Looking for a DevOps Engineer with expertise in Microservices, Pandas, Spark, NLP, Project Management, Django.",0.4438566487233614,0
225,"Role: Software Engineer. Experience: 5 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Django, Azure, Problem Solving, Kubernetes.","Looking for a DevOps Engineer with expertise in SQL, DevOps, React, Machine Learning, Vue, Jenkins, FastAPI.",0.012636442688995525,0
226,"Role: Software Engineer. Experience: 6 years of experience in Software Engineer.. Education: MS in Data Science. Skills: AWS, GitHub, Django, Jenkins.","Looking for a Data Scientist with expertise in Machine Learning, Flask, Kubernetes, MySQL, Problem Solving.",0.284693138009367,0
227,"Role: ML Engineer. Experience: 14 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: React, Flask, Express, Communication Skills, Redis, Terraform, Project Management.","Looking for a Frontend Developer with expertise in Keras, C#, NumPy, Flask, Vue, Angular, Agile.",0.3413812546313999,0
228,"Role: ML Engineer. Experience: 11 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: Computer Vision, SQL, Django, Excel, PostgreSQL, Pandas, Jenkins.","Looking for a Frontend Developer with expertise in Pandas, Machine Learning, NoSQL, PostgreSQL, TensorFlow, Keras, Spark.",0.5232902747168205,0
229,"Role: Frontend Developer. Experience: 6 years of experience in Frontend Developer.. Education: PhD in AI. Skills: CSS, Selenium, FastAPI, REST API, Git, Agile, Express, GraphQL.","Looking for a DevOps Engineer with expertise in Hadoop, DevOps, AWS, Spark, Docker, Django.",0.07815149556552806,0
230,"Role: DevOps Engineer. Experience: 2 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Data Science, Git, REST API, JavaScript, Django, Excel.","Looking for a Software Engineer with expertise in JavaScript, C++, Python, Project Management.",0.3668414860554864,0
231,"Role: Software Engineer. Experience: 10 years of experience in Software Engineer.. Education: PhD in AI. Skills: Communication Skills, Git, Tableau, CI/CD, React, Microservices, Scrum, Kubernetes.","Looking for a ML Engineer with expertise in Keras, SQL, REST API, Excel.",0.23885052376825958,0
232,"Role: Data Scientist. Experience: 6 years of experience in Data Scientist.. Education: MS in Data Science. Skills: SQL, Cloud Computing, JavaScript, Vue, CI/CD, C#.","Looking for a Frontend Developer with expertise in Scikit-Learn, REST API, Keras, GitHub, Data Science, Computer Vision.",0.33557966501171904,0
233,"Role: ML Engineer. Experience: 8 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: FastAPI, Vue, Java, CI/CD, REST API, Linux, Elasticsearch, NumPy.","Looking for a Software Engineer with expertise in Git, C#, AWS, GitHub, Node.js, NLP.",0.08448308633469814,0
234,"Role: Frontend Developer. Experience: 13 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Scrum, Ansible, Terraform, Communication Skills, Docker, Elasticsearch.","Looking for a DevOps Engineer with expertise in Microservices, NoSQL, Selenium, Power BI, CSS.",0.27656073856513114,0
235,"Role: ML Engineer. Experience: 4 years of experience in ML Engineer.. Education: PhD in AI. Skills: Spark, CSS, Flask, Microservices, Data Science, NoSQL, NumPy, AWS.","Looking for a Data Scientist with expertise in Data Science, Redis, C#, Machine Learning, Problem Solving.",0.2247519899644469,0
236,"Role: Software Engineer. Experience: 6 years of experience in Software Engineer.. Education: MS in Data Science. Skills: TypeScript, Agile, Power BI, Computer Vision.","Looking for a Software Engineer with expertise in NoSQL, Project Management, TensorFlow, Jenkins, Spark, Angular, Terraform.",0.3104356235845189,0
237,"Role: Data Scientist. Experience: 6 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: NoSQL, CI/CD, GitHub, Data Analysis, HTML, Vue, Redis, Node.js.","Looking for a ML Engineer with expertise in C#, Tableau, Terraform, Angular, Django, React, GitHub.",0.21988688002674373,0
238,"Role: Data Scientist. Experience: 14 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Django, Jenkins, Communication Skills, CSS, REST API, CI/CD.","Looking for a Software Engineer with expertise in NLP, Excel, Express, Scrum, GCP, Vue, SQL.",0.05963597194872267,0
239,"Role: Software Engineer. Experience: 12 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Scikit-Learn, NoSQL, Node.js, Spark.","Looking for a ML Engineer with expertise in Node.js, Keras, Azure, DevOps, AWS.",0.4344376123317634,0
240,"Role: DevOps Engineer. Experience: 9 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Problem Solving, GraphQL, PostgreSQL, JavaScript.","Looking for a DevOps Engineer with expertise in Scrum, Python, Keras, C++, CSS.",0.4177997366564712,0
241,"Role: DevOps Engineer. Experience: 2 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Elasticsearch, Node.js, Selenium, Terraform.","Looking for a Data Scientist with expertise in NumPy, GraphQL, Vue, MongoDB, DevOps, Machine Learning, Python.",0.22546899175127072,0
242,"Role: Frontend Developer. Experience: 2 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: Deep Learning, CSS, Django, Terraform, Java, Express.","Looking for a Software Engineer with expertise in Django, Agile, Angular, MySQL, Microservices.",0.1744193365991005,0
243,"Role: Data Scientist. Experience: 4 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: Scrum, GCP, Excel, AWS, CSS, Cloud Computing, Redis.","Looking for a Data Scientist with expertise in CI/CD, NoSQL, Keras, Data Analysis, C++, Power BI, Scrum.",0.35721248039358244,0
244,"Role: Data Scientist. Experience: 13 years of experience in Data Scientist.. Education: MS in Data Science. Skills: NoSQL, Power BI, Terraform, Communication Skills, CSS, Computer Vision, Scrum.","Looking for a DevOps Engineer with expertise in JavaScript, Python, Linux, Communication Skills, FastAPI, Deep Learning, Hadoop.",0.2406278106288106,0
245,"Role: Data Scientist. Experience: 7 years of experience in Data Scientist.. Education: PhD in AI. Skills: Cloud Computing, MongoDB, Vue, HTML, Python, Machine Learning, Express.","Looking for a Data Scientist with expertise in Python, Docker, Cloud Computing, Hadoop.",0.5129699378230146,0
246,"Role: ML Engineer. Experience: 9 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Hadoop, Project Management, Machine Learning, PyTorch, NoSQL, CSS, Cloud Computing, Node.js.","Looking for a Software Engineer with expertise in HTML, Communication Skills, Scikit-Learn, TensorFlow, Machine Learning.",0.4168535505302282,0
247,"Role: Frontend Developer. Experience: 15 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Excel, NumPy, Deep Learning, PyTorch, Node.js.","Looking for a ML Engineer with expertise in FastAPI, Excel, Data Science, GraphQL, Pandas, Kubernetes.",0.25360993080436645,0
248,"Role: Software Engineer. Experience: 11 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Machine Learning, JavaScript, Agile, Git, Scikit-Learn, Redis, Docker.","Looking for a Software Engineer with expertise in SQL, NoSQL, Project Management, Data Science, DevOps.",0.2687635860176404,0
249,"Role: Software Engineer. Experience: 12 years of experience in Software Engineer.. Education: PhD in AI. Skills: Selenium, Tableau, Pandas.","Looking for a Frontend Developer with expertise in Deep Learning, AWS, Vue, Power BI, Project Management, Jenkins, FastAPI.",0.3164495838218282,0
250,"Role: ML Engineer. Experience: 13 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: GCP, Git, Node.js, GitHub, React, GraphQL, Computer Vision, Cloud Computing.","Looking for a DevOps Engineer with expertise in NumPy, Tableau, Machine Learning, NoSQL, Jenkins, Redis, Angular.",0.14639100134034644,0
251,"Role: DevOps Engineer. Experience: 6 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Kubernetes, REST API, GraphQL, NLP.","Looking for a ML Engineer with expertise in Jenkins, DevOps, Agile, Spark, MongoDB.",0.338867138825733,0
252,"Role: DevOps Engineer. Experience: 9 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: Excel, Linux, AWS, Elasticsearch, Django, DevOps.","Looking for a Data Scientist with expertise in HTML, Spark, Jenkins, Keras, Redis.",0.28044845724181855,0
253,"Role: ML Engineer. Experience: 4 years of experience in ML Engineer.. Education: PhD in AI. Skills: Git, C++, Terraform, Java, Flask, GitHub, Express.","Looking for a DevOps Engineer with expertise in PostgreSQL, Python, FastAPI, Java, Kubernetes, GitHub, GCP.",0.14622930396985895,0
254,"Role: Frontend Developer. Experience: 1 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: MongoDB, Power BI, FastAPI.","Looking for a Software Engineer with expertise in FastAPI, Redis, Scikit-Learn, MongoDB, Jenkins, Java.",0.22591657527600925,0
255,"Role: Data Scientist. Experience: 14 years of experience in Data Scientist.. Education: PhD in AI. Skills: DevOps, Keras, Terraform, Communication Skills, React, Deep Learning, JavaScript.","Looking for a Data Scientist with expertise in Angular, Terraform, DevOps, Excel, Agile, FastAPI, NumPy.",0.45484650658426123,0
256,"Role: Software Engineer. Experience: 8 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: REST API, Computer Vision, C++, Git, SQL.","Looking for a Data Scientist with expertise in Computer Vision, NoSQL, FastAPI, Java, Scrum, GCP, AWS.",0.45652927396975057,0
257,"Role: Data Scientist. Experience: 15 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: PyTorch, Express, Docker, Project Management, Cloud Computing.","Looking for a Data Scientist with expertise in Selenium, GitHub, Jenkins, JavaScript.",0.25284590365053206,0
258,"Role: ML Engineer. Experience: 11 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Power BI, Communication Skills, AWS, Java.","Looking for a Data Scientist with expertise in Data Analysis, Deep Learning, Computer Vision, FastAPI, Excel.",0.18102805386816886,0
259,"Role: Frontend Developer. Experience: 4 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Data Analysis, Problem Solving, Tableau.","Looking for a ML Engineer with expertise in JavaScript, Angular, Python, Docker, TypeScript, Project Management.",0.34704817425049594,0
260,"Role: Software Engineer. Experience: 14 years of experience in Software Engineer.. Education: PhD in AI. Skills: NumPy, Keras, Pandas, TensorFlow, Node.js, Computer Vision, Cloud Computing.","Looking for a Frontend Developer with expertise in Vue, Selenium, CSS, Flask, Python.",0.26923494181545726,0
261,"Role: DevOps Engineer. Experience: 2 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: AWS, MySQL, Keras, Azure.","Looking for a DevOps Engineer with expertise in CSS, CI/CD, NumPy, Node.js, Selenium, Terraform.",0.48840220779527355,0
262,"Role: ML Engineer. Experience: 9 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Express, Redis, Data Analysis.","Looking for a Frontend Developer with expertise in AWS, Selenium, NLP, HTML.",0.3073397186289632,0
263,"Role: Data Scientist. Experience: 1 years of experience in Data Scientist.. Education: MS in Data Science. Skills: PostgreSQL, Deep Learning, Power BI, TypeScript, TensorFlow.","Looking for a DevOps Engineer with expertise in Microservices, Data Science, Java, Machine Learning.",0.3111420278756413,0
264,"Role: Software Engineer. Experience: 13 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: SQL, PostgreSQL, TypeScript, AWS, Ansible.","Looking for a DevOps Engineer with expertise in Python, Cloud Computing, Problem Solving, Pandas, Git, Angular, Ansible.",0.1918650861981615,0
265,"Role: Software Engineer. Experience: 9 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: GitHub, FastAPI, GraphQL, Keras, C++, Tableau, PostgreSQL.","Looking for a Data Scientist with expertise in PyTorch, Git, C#, TypeScript, Docker, PostgreSQL, Problem Solving.",0.3328087197777102,0
266,"Role: DevOps Engineer. Experience: 10 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: C++, NumPy, GitHub, Git.","Looking for a Software Engineer with expertise in CI/CD, REST API, Java, Data Analysis.",0.2884339540854086,0
267,"Role: Data Scientist. Experience: 4 years of experience in Data Scientist.. Education: PhD in AI. Skills: PyTorch, DevOps, Agile, Terraform, Data Analysis, Jenkins, AWS.","Looking for a Frontend Developer with expertise in DevOps, NoSQL, Ansible, MongoDB, Vue, Kubernetes, Computer Vision.",0.17235999190051216,0
268,"Role: Data Scientist. Experience: 9 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: NLP, Django, PostgreSQL, Scikit-Learn, NumPy, Deep Learning.","Looking for a DevOps Engineer with expertise in Excel, HTML, Redis, Kubernetes, Django.",0.1727671186470738,0
269,"Role: Software Engineer. Experience: 10 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Machine Learning, Problem Solving, GitHub, NLP.","Looking for a ML Engineer with expertise in Spark, TypeScript, Communication Skills, Keras, Jenkins, C#.",0.22950967969966343,0
270,"Role: DevOps Engineer. Experience: 6 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Azure, Communication Skills, TensorFlow, C++, Node.js.","Looking for a Software Engineer with expertise in MySQL, Kubernetes, CI/CD, GCP, CSS.",0.18119588570936984,0
271,"Role: ML Engineer. Experience: 10 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: FastAPI, JavaScript, C#.","Looking for a Data Scientist with expertise in Deep Learning, Project Management, SQL, NoSQL, Agile, Communication Skills, Power BI.",0.36839543204486547,0
272,"Role: DevOps Engineer. Experience: 7 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Machine Learning, Power BI, Express, Scikit-Learn, Scrum, Data Science, GCP, Deep Learning.","Looking for a Data Scientist with expertise in Data Science, C#, Java, REST API, Tableau, Spark, Redis.",0.2434752744820671,0
273,"Role: Software Engineer. Experience: 10 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Scrum, Docker, GCP, Data Science, MySQL.","Looking for a ML Engineer with expertise in Power BI, Problem Solving, Microservices, Docker.",0.21510853224657442,0
274,"Role: Software Engineer. Experience: 3 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: GraphQL, Scrum, Communication Skills, Spark, Docker, Linux, Jenkins, Computer Vision.","Looking for a DevOps Engineer with expertise in Express, JavaScript, Data Science, PyTorch.",0.16812973246535637,0
275,"Role: Data Scientist. Experience: 13 years of experience in Data Scientist.. Education: MS in Data Science. Skills: Excel, Scikit-Learn, JavaScript.","Looking for a Frontend Developer with expertise in Deep Learning, Terraform, Excel, Java, Azure, GCP.",0.49793474157925627,0
276,"Role: ML Engineer. Experience: 5 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Excel, Tableau, GraphQL, Pandas, FastAPI.","Looking for a ML Engineer with expertise in Project Management, Scrum, Scikit-Learn, Hadoop.",0.3565339376588214,0
277,"Role: ML Engineer. Experience: 9 years of experience in ML Engineer.. Education: MS in Data Science. Skills: Jenkins, CI/CD, Agile, PyTorch, Scrum, Communication Skills, REST API, PostgreSQL.","Looking for a DevOps Engineer with expertise in Ansible, Microservices, Django, Angular, Agile, C#, MongoDB.",0.1645315524365542,0
278,"Role: DevOps Engineer. Experience: 12 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Tableau, Deep Learning, SQL.","Looking for a ML Engineer with expertise in Power BI, DevOps, Python, Redis, React.",0.31240254836021913,0
279,"Role: Frontend Developer. Experience: 4 years of experience in Frontend Developer.. Education: PhD in AI. Skills: SQL, Azure, FastAPI.","Looking for a ML Engineer with expertise in Flask, Agile, SQL, Node.js.",0.3857513049112337,0
280,"Role: ML Engineer. Experience: 2 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Selenium, Deep Learning, C#, TypeScript, SQL, FastAPI.","Looking for a DevOps Engineer with expertise in Scrum, FastAPI, REST API, C++, Docker, NoSQL.",0.21689857684460315,0
281,"Role: Frontend Developer. Experience: 11 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Azure, REST API, Hadoop, Ansible.","Looking for a ML Engineer with expertise in Terraform, C#, Excel, Elasticsearch, Project Management, Kubernetes, Linux.",0.28018731775072325,0
282,"Role: Data Scientist. Experience: 8 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Angular, Keras, Agile, Scikit-Learn, Java, Cloud Computing.","Looking for a ML Engineer with expertise in Scikit-Learn, CI/CD, Microservices, Python, Vue, React.",0.17737875778312706,0
283,"Role: Frontend Developer. Experience: 3 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: Hadoop, NLP, Data Science, NumPy, Keras, CI/CD, C++.","Looking for a Frontend Developer with expertise in DevOps, Scikit-Learn, NumPy, Machine Learning, Spark, JavaScript, GraphQL.",0.4481023398443256,0
284,"Role: DevOps Engineer. Experience: 3 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Node.js, GraphQL, HTML, Kubernetes, NumPy, FastAPI, Express.","Looking for a Software Engineer with expertise in TypeScript, HTML, Computer Vision, TensorFlow, Jenkins.",0.16274058632836025,0
285,"Role: DevOps Engineer. Experience: 5 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: Git, Python, HTML, Problem Solving, Selenium, MySQL, React.","Looking for a Frontend Developer with expertise in Angular, Keras, Linux, Computer Vision, React, C++.",0.12466908736757135,0
286,"Role: Software Engineer. Experience: 14 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Kubernetes, Keras, Angular.","Looking for a Data Scientist with expertise in Deep Learning, Node.js, Linux, React, FastAPI.",0.36169669444731617,0
287,"Role: DevOps Engineer. Experience: 2 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Power BI, Kubernetes, Pandas, Linux, NLP.","Looking for a Data Scientist with expertise in Cloud Computing, NumPy, REST API, Power BI, MongoDB, PyTorch.",0.4420526097593128,0
288,"Role: Software Engineer. Experience: 1 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Azure, Data Analysis, GraphQL.","Looking for a Software Engineer with expertise in Tableau, Linux, Computer Vision, Communication Skills, Django, Problem Solving, Power BI.",0.273288273561631,0
289,"Role: ML Engineer. Experience: 2 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Git, React, C#, MongoDB, Project Management, Agile, Problem Solving, Express.","Looking for a DevOps Engineer with expertise in Docker, NoSQL, Angular, Selenium, PyTorch, Azure, Elasticsearch.",0.18683415516512325,0
290,"Role: Frontend Developer. Experience: 2 years of experience in Frontend Developer.. Education: PhD in AI. Skills: DevOps, Kubernetes, Spark.","Looking for a Frontend Developer with expertise in Azure, Python, Scikit-Learn, HTML, Machine Learning.",0.23568993869579352,0
291,"Role: Data Scientist. Experience: 1 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: NoSQL, Django, Elasticsearch.","Looking for a Frontend Developer with expertise in Ansible, CSS, PostgreSQL, JavaScript, Angular, Express, MySQL.",0.21953047055244312,0
292,"Role: ML Engineer. Experience: 9 years of experience in ML Engineer.. Education: MS in Data Science. Skills: Problem Solving, CI/CD, Elasticsearch, Flask, Selenium, Machine Learning, Excel, Docker.","Looking for a Software Engineer with expertise in Pandas, TensorFlow, Keras, Angular, C++, Scrum.",0.2071102012921754,0
293,"Role: DevOps Engineer. Experience: 3 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: MySQL, Communication Skills, Terraform, Flask, PostgreSQL.","Looking for a Data Scientist with expertise in React, Problem Solving, Ansible, Hadoop, MySQL, Kubernetes, Keras.",0.2781115008137123,0
294,"Role: Software Engineer. Experience: 11 years of experience in Software Engineer.. Education: PhD in AI. Skills: NumPy, Elasticsearch, Git, Node.js, Scrum, SQL, C#.","Looking for a Data Scientist with expertise in Node.js, React, Tableau, Data Analysis, Elasticsearch, TensorFlow.",0.3394318808371401,0
295,"Role: DevOps Engineer. Experience: 5 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Linux, Deep Learning, Computer Vision, CI/CD, GCP.","Looking for a Frontend Developer with expertise in SQL, React, Deep Learning, Redis, MySQL, Communication Skills, Hadoop.",0.4118688793765194,0
296,"Role: ML Engineer. Experience: 3 years of experience in ML Engineer.. Education: PhD in AI. Skills: REST API, GraphQL, NLP, Problem Solving, CSS, Flask, Power BI, Kubernetes.","Looking for a DevOps Engineer with expertise in Problem Solving, Selenium, FastAPI, C++.",0.41576886217121173,0
297,"Role: Frontend Developer. Experience: 8 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: SQL, Elasticsearch, NLP, NumPy, Jenkins, Project Management, Machine Learning, CI/CD.","Looking for a Software Engineer with expertise in Elasticsearch, Kubernetes, NLP, React, Hadoop.",0.31676501232915394,0
298,"Role: ML Engineer. Experience: 7 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: React, AWS, CI/CD.","Looking for a Software Engineer with expertise in NoSQL, NumPy, Excel, React, C#, Power BI.",0.29580354750963966,0
299,"Role: ML Engineer. Experience: 5 years of experience in ML Engineer.. Education: PhD in AI. Skills: Microservices, MongoDB, Pandas, Python, NumPy.","Looking for a Data Scientist with expertise in Linux, SQL, Selenium, CI/CD.",0.33585805537898855,0
300,"Role: ML Engineer. Experience: 6 years of experience in ML Engineer.. Education: PhD in AI. Skills: NumPy, Tableau, Django, Java, Computer Vision.","Looking for a DevOps Engineer with expertise in Microservices, GraphQL, Agile, MongoDB, Selenium, Pandas.",0.2266270619471354,0
301,"Role: Frontend Developer. Experience: 15 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Data Analysis, AWS, Selenium, DevOps.","Looking for a DevOps Engineer with expertise in NumPy, Scrum, CI/CD, Scikit-Learn.",0.18185030373488853,0
302,"Role: DevOps Engineer. Experience: 3 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: MongoDB, Elasticsearch, Keras, Microservices, Hadoop, Jenkins, Problem Solving, Agile.","Looking for a Software Engineer with expertise in Flask, PyTorch, Cloud Computing, JavaScript, Kubernetes, FastAPI, Azure.",0.34836194882447824,0
303,"Role: Software Engineer. Experience: 10 years of experience in Software Engineer.. Education: PhD in AI. Skills: Machine Learning, Django, Python, NoSQL, C++, Express, TensorFlow.","Looking for a DevOps Engineer with expertise in Django, Vue, Power BI, Elasticsearch, Machine Learning, Express, Microservices.",0.512897636667938,0
304,"Role: Data Scientist. Experience: 1 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Microservices, Kubernetes, Scrum, Java, Docker.","Looking for a ML Engineer with expertise in Java, Kubernetes, NumPy, Project Management, Communication Skills, Redis, SQL.",0.5008163022030544,0
305,"Role: ML Engineer. Experience: 8 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: PostgreSQL, Express, DevOps, Keras, TypeScript.","Looking for a DevOps Engineer with expertise in CSS, Scikit-Learn, Python, Problem Solving, C++, GraphQL.",0.13553108494730937,0
306,"Role: ML Engineer. Experience: 13 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: Terraform, Data Analysis, Hadoop, TensorFlow.","Looking for a DevOps Engineer with expertise in Flask, C++, Keras, Agile.",0.2541155403041987,0
