resume_id,resume_text,job_description,relevance_score,label,processed_resume,processed_jd,skill_overlap,cosine_similarity
266,"Role: DevOps Engineer. Experience: 10 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: C++, NumPy, GitHub, Git.","Looking for a Software Engineer with expertise in CI/CD, REST API, Java, Data Analysis.",0.2884339540854086,0,role devops engineer experience 10 year experience devops engineer education phd ai skill c++ numpy github git,look software engineer expertise ci cd rest api java data analysis,0.0,0.7078067577150362
267,"Role: Data Scientist. Experience: 4 years of experience in Data Scientist.. Education: PhD in AI. Skills: PyTorch, DevOps, Agile, Terraform, Data Analysis, Jenkins, AWS.","Looking for a Frontend Developer with expertise in DevOps, NoSQL, Ansible, MongoDB, Vue, Kubernetes, Computer Vision.",0.1723599919005121,0,role data scientist experience 4 year experience data scientist education phd ai skill pytorch devops agile terraform data analysis jenkins aws,look frontend developer expertise devops nosql ansible mongodb vue kubernetes computer vision,0.14285714285714285,0.5361893698715973
268,"Role: Data Scientist. Experience: 9 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: NLP, Django, PostgreSQL, Scikit-Learn, NumPy, Deep Learning.","Looking for a DevOps Engineer with expertise in Excel, HTML, Redis, Kubernetes, Django.",0.1727671186470738,0,role data scientist experience 9 year experience data scientist education bs computer science skill nlp django postgresql scikit learn numpy deep learning,look devops engineer expertise excel html redis kubernetes django,0.16666666666666666,0.6287942224930728
269,"Role: Software Engineer. Experience: 10 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Machine Learning, Problem Solving, GitHub, NLP.","Looking for a ML Engineer with expertise in Spark, TypeScript, Communication Skills, Keras, Jenkins, C#.",0.2295096796996634,0,role software engineer experience 10 year experience software engineer education self teach developer skill machine learning problem solving github nlp,look ml engineer expertise spark typescript communication skills keras jenkins c,0.0,0.7379666637528137
270,"Role: DevOps Engineer. Experience: 6 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Azure, Communication Skills, TensorFlow, C++, Node.js.","Looking for a Software Engineer with expertise in MySQL, Kubernetes, CI/CD, GCP, CSS.",0.1811958857093698,0,role devops engineer experience 6 year experience devops engineer education self teach developer skill azure communication skills tensorflow c++ node.js,look software engineer expertise mysql kubernetes ci cd gcp css,0.0,0.5562388306013175
271,"Role: ML Engineer. Experience: 10 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: FastAPI, JavaScript, C#.","Looking for a Data Scientist with expertise in Deep Learning, Project Management, SQL, NoSQL, Agile, Communication Skills, Power BI.",0.3683954320448654,0,role ml engineer experience 10 year experience ml engineer education bs computer science skill fastapi javascript c,look data scientist expertise deep learning project management sql nosql agile communication skills power bi,0.0,0.776892205873936
272,"Role: DevOps Engineer. Experience: 7 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Machine Learning, Power BI, Express, Scikit-Learn, Scrum, Data Science, GCP, Deep Learning.","Looking for a Data Scientist with expertise in Data Science, C#, Java, REST API, Tableau, Spark, Redis.",0.2434752744820671,0,role devops engineer experience 7 year experience devops engineer education self teach developer skill machine learning power bi express scikit learn scrum data science gcp deep learning,look data scientist expertise data science c java rest api tableau spark redis,0.14285714285714285,0.6539126118735209
273,"Role: Software Engineer. Experience: 10 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Scrum, Docker, GCP, Data Science, MySQL.","Looking for a ML Engineer with expertise in Power BI, Problem Solving, Microservices, Docker.",0.2151085322465744,0,role software engineer experience 10 year experience software engineer education self teach developer skill scrum docker gcp data science mysql,look ml engineer expertise power bi problem solving microservices docker,0.25,0.7480266155879504
274,"Role: Software Engineer. Experience: 3 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: GraphQL, Scrum, Communication Skills, Spark, Docker, Linux, Jenkins, Computer Vision.","Looking for a DevOps Engineer with expertise in Express, JavaScript, Data Science, PyTorch.",0.1681297324653563,0,role software engineer experience 3 year experience software engineer education self teach developer skill graphql scrum communication skills spark docker linux jenkins computer vision,look devops engineer expertise express javascript data science pytorch,0.0,0.7365976554292178
275,"Role: Data Scientist. Experience: 13 years of experience in Data Scientist.. Education: MS in Data Science. Skills: Excel, Scikit-Learn, JavaScript.","Looking for a Frontend Developer with expertise in Deep Learning, Terraform, Excel, Java, Azure, GCP.",0.4979347415792562,0,role data scientist experience 13 year experience data scientist education ms data science skill excel scikit learn javascript,look frontend developer expertise deep learning terraform excel java azure gcp,0.16666666666666666,0.5570620191542329
276,"Role: ML Engineer. Experience: 5 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Excel, Tableau, GraphQL, Pandas, FastAPI.","Looking for a ML Engineer with expertise in Project Management, Scrum, Scikit-Learn, Hadoop.",0.3565339376588214,0,role ml engineer experience 5 year experience ml engineer education bs computer science skill excel tableau graphql pandas fastapi,look ml engineer expertise project management scrum scikit learn hadoop,0.0,0.7500748889449094
277,"Role: ML Engineer. Experience: 9 years of experience in ML Engineer.. Education: MS in Data Science. Skills: Jenkins, CI/CD, Agile, PyTorch, Scrum, Communication Skills, REST API, PostgreSQL.","Looking for a DevOps Engineer with expertise in Ansible, Microservices, Django, Angular, Agile, C#, MongoDB.",0.1645315524365542,0,role ml engineer experience 9 year experience ml engineer education ms data science skill jenkins ci cd agile pytorch scrum communication skills rest api postgresql,look devops engineer expertise ansible microservices django angular agile c mongodb,0.125,0.4868895636714048
278,"Role: DevOps Engineer. Experience: 12 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Tableau, Deep Learning, SQL.","Looking for a ML Engineer with expertise in Power BI, DevOps, Python, Redis, React.",0.3124025483602191,0,role devops engineer experience 12 year experience devops engineer education self teach developer skill tableau deep learning sql,look ml engineer expertise power bi devops python redis react,0.2,0.7495439136821088
279,"Role: Frontend Developer. Experience: 4 years of experience in Frontend Developer.. Education: PhD in AI. Skills: SQL, Azure, FastAPI.","Looking for a ML Engineer with expertise in Flask, Agile, SQL, Node.js.",0.3857513049112337,0,role frontend developer experience 4 year experience frontend developer education phd ai skill sql azure fastapi,look ml engineer expertise flask agile sql node.js,0.25,0.665857003685196
280,"Role: ML Engineer. Experience: 2 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Selenium, Deep Learning, C#, TypeScript, SQL, FastAPI.","Looking for a DevOps Engineer with expertise in Scrum, FastAPI, REST API, C++, Docker, NoSQL.",0.2168985768446031,0,role ml engineer experience 2 year experience ml engineer education bs computer science skill selenium deep learning c typescript sql fastapi,look devops engineer expertise scrum fastapi rest api c++ docker nosql,0.14285714285714285,0.5369972504126369
281,"Role: Frontend Developer. Experience: 11 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Azure, REST API, Hadoop, Ansible.","Looking for a ML Engineer with expertise in Terraform, C#, Excel, Elasticsearch, Project Management, Kubernetes, Linux.",0.2801873177507232,0,role frontend developer experience 11 year experience frontend developer education ms data science skill azure rest api hadoop ansible,look ml engineer expertise terraform c excel elasticsearch project management kubernetes linux,0.0,0.7590118859758566
282,"Role: Data Scientist. Experience: 8 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Angular, Keras, Agile, Scikit-Learn, Java, Cloud Computing.","Looking for a ML Engineer with expertise in Scikit-Learn, CI/CD, Microservices, Python, Vue, React.",0.177378757783127,0,role data scientist experience 8 year experience data scientist education self teach developer skill angular keras agile scikit learn java cloud computing,look ml engineer expertise scikit learn ci cd microservices python vue react,0.16666666666666666,0.6576632319266816
283,"Role: Frontend Developer. Experience: 3 years of experience in Frontend Developer.. Education: Self-taught Developer. Skills: Hadoop, NLP, Data Science, NumPy, Keras, CI/CD, C++.","Looking for a Frontend Developer with expertise in DevOps, Scikit-Learn, NumPy, Machine Learning, Spark, JavaScript, GraphQL.",0.4481023398443256,0,role frontend developer experience 3 year experience frontend developer education self teach developer skill hadoop nlp data science numpy keras ci cd c++,look frontend developer expertise devops scikit learn numpy machine learning spark javascript graphql,0.14285714285714285,0.8150901949635353
284,"Role: DevOps Engineer. Experience: 3 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Node.js, GraphQL, HTML, Kubernetes, NumPy, FastAPI, Express.","Looking for a Software Engineer with expertise in TypeScript, HTML, Computer Vision, TensorFlow, Jenkins.",0.1627405863283602,0,role devops engineer experience 3 year experience devops engineer education ms data science skill node.js graphql html kubernetes numpy fastapi express,look software engineer expertise typescript html computer vision tensorflow jenkins,0.2,0.6792673272896137
285,"Role: DevOps Engineer. Experience: 5 years of experience in DevOps Engineer.. Education: PhD in AI. Skills: Git, Python, HTML, Problem Solving, Selenium, MySQL, React.","Looking for a Frontend Developer with expertise in Angular, Keras, Linux, Computer Vision, React, C++.",0.1246690873675713,0,role devops engineer experience 5 year experience devops engineer education phd ai skill git python html problem solving selenium mysql react,look frontend developer expertise angular keras linux computer vision react c++,0.16666666666666666,0.7951642127666215
286,"Role: Software Engineer. Experience: 14 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Kubernetes, Keras, Angular.","Looking for a Data Scientist with expertise in Deep Learning, Node.js, Linux, React, FastAPI.",0.3616966944473161,0,role software engineer experience 14 year experience software engineer education bs computer science skill kubernetes keras angular,look data scientist expertise deep learning node.js linux react fastapi,0.0,0.7043744961345173
287,"Role: DevOps Engineer. Experience: 2 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Power BI, Kubernetes, Pandas, Linux, NLP.","Looking for a Data Scientist with expertise in Cloud Computing, NumPy, REST API, Power BI, MongoDB, PyTorch.",0.4420526097593128,0,role devops engineer experience 2 year experience devops engineer education bs computer science skill power bi kubernetes pandas linux nlp,look data scientist expertise cloud computing numpy rest api power bi mongodb pytorch,0.16666666666666666,0.7729469752083852
288,"Role: Software Engineer. Experience: 1 years of experience in Software Engineer.. Education: MS in Data Science. Skills: Azure, Data Analysis, GraphQL.","Looking for a Software Engineer with expertise in Tableau, Linux, Computer Vision, Communication Skills, Django, Problem Solving, Power BI.",0.273288273561631,0,role software engineer experience 1 year experience software engineer education ms data science skill azure data analysis graphql,look software engineer expertise tableau linux computer vision communication skills django problem solving power bi,0.0,0.7766763294737871
289,"Role: ML Engineer. Experience: 2 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: Git, React, C#, MongoDB, Project Management, Agile, Problem Solving, Express.","Looking for a DevOps Engineer with expertise in Docker, NoSQL, Angular, Selenium, PyTorch, Azure, Elasticsearch.",0.1868341551651232,0,role ml engineer experience 2 year experience ml engineer education bs computer science skill git react c mongodb project management agile problem solving express,look devops engineer expertise docker nosql angular selenium pytorch azure elasticsearch,0.0,0.4230085232591933
290,"Role: Frontend Developer. Experience: 2 years of experience in Frontend Developer.. Education: PhD in AI. Skills: DevOps, Kubernetes, Spark.","Looking for a Frontend Developer with expertise in Azure, Python, Scikit-Learn, HTML, Machine Learning.",0.2356899386957935,0,role frontend developer experience 2 year experience frontend developer education phd ai skill devops kubernetes spark,look frontend developer expertise azure python scikit learn html machine learning,0.0,0.731334234367311
291,"Role: Data Scientist. Experience: 1 years of experience in Data Scientist.. Education: BS in Computer Science. Skills: NoSQL, Django, Elasticsearch.","Looking for a Frontend Developer with expertise in Ansible, CSS, PostgreSQL, JavaScript, Angular, Express, MySQL.",0.2195304705524431,0,role data scientist experience 1 year experience data scientist education bs computer science skill nosql django elasticsearch,look frontend developer expertise ansible css postgresql javascript angular express mysql,0.0,0.4780804575666472
292,"Role: ML Engineer. Experience: 9 years of experience in ML Engineer.. Education: MS in Data Science. Skills: Problem Solving, CI/CD, Elasticsearch, Flask, Selenium, Machine Learning, Excel, Docker.","Looking for a Software Engineer with expertise in Pandas, TensorFlow, Keras, Angular, C++, Scrum.",0.2071102012921754,0,role ml engineer experience 9 year experience ml engineer education ms data science skill problem solving ci cd elasticsearch flask selenium machine learning excel docker,look software engineer expertise pandas tensorflow keras angular c++ scrum,0.0,0.6996479551588402
293,"Role: DevOps Engineer. Experience: 3 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: MySQL, Communication Skills, Terraform, Flask, PostgreSQL.","Looking for a Data Scientist with expertise in React, Problem Solving, Ansible, Hadoop, MySQL, Kubernetes, Keras.",0.2781115008137123,0,role devops engineer experience 3 year experience devops engineer education ms data science skill mysql communication skills terraform flask postgresql,look data scientist expertise react problem solving ansible hadoop mysql kubernetes keras,0.14285714285714285,0.6612662556516643
294,"Role: Software Engineer. Experience: 11 years of experience in Software Engineer.. Education: PhD in AI. Skills: NumPy, Elasticsearch, Git, Node.js, Scrum, SQL, C#.","Looking for a Data Scientist with expertise in Node.js, React, Tableau, Data Analysis, Elasticsearch, TensorFlow.",0.3394318808371401,0,role software engineer experience 11 year experience software engineer education phd ai skill numpy elasticsearch git node.js scrum sql c,look data scientist expertise node.js react tableau data analysis elasticsearch tensorflow,0.3333333333333333,0.6647367769017151
295,"Role: DevOps Engineer. Experience: 5 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: Linux, Deep Learning, Computer Vision, CI/CD, GCP.","Looking for a Frontend Developer with expertise in SQL, React, Deep Learning, Redis, MySQL, Communication Skills, Hadoop.",0.4118688793765194,0,role devops engineer experience 5 year experience devops engineer education ms data science skill linux deep learning computer vision ci cd gcp,look frontend developer expertise sql react deep learning redis mysql communication skills hadoop,0.14285714285714285,0.7977092636051587
296,"Role: ML Engineer. Experience: 3 years of experience in ML Engineer.. Education: PhD in AI. Skills: REST API, GraphQL, NLP, Problem Solving, CSS, Flask, Power BI, Kubernetes.","Looking for a DevOps Engineer with expertise in Problem Solving, Selenium, FastAPI, C++.",0.4157688621712117,0,role ml engineer experience 3 year experience ml engineer education phd ai skill rest api graphql nlp problem solving css flask power bi kubernetes,look devops engineer expertise problem solving selenium fastapi c++,0.2,0.7079439913246102
297,"Role: Frontend Developer. Experience: 8 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: SQL, Elasticsearch, NLP, NumPy, Jenkins, Project Management, Machine Learning, CI/CD.","Looking for a Software Engineer with expertise in Elasticsearch, Kubernetes, NLP, React, Hadoop.",0.3167650123291539,0,role frontend developer experience 8 year experience frontend developer education bs computer science skill sql elasticsearch nlp numpy jenkins project management machine learning ci cd,look software engineer expertise elasticsearch kubernetes nlp react hadoop,0.4,0.7953735127175494
298,"Role: ML Engineer. Experience: 7 years of experience in ML Engineer.. Education: BS in Computer Science. Skills: React, AWS, CI/CD.","Looking for a Software Engineer with expertise in NoSQL, NumPy, Excel, React, C#, Power BI.",0.2958035475096396,0,role ml engineer experience 7 year experience ml engineer education bs computer science skill react aws ci cd,look software engineer expertise nosql numpy excel react c power bi,0.16666666666666666,0.723314801250582
299,"Role: ML Engineer. Experience: 5 years of experience in ML Engineer.. Education: PhD in AI. Skills: Microservices, MongoDB, Pandas, Python, NumPy.","Looking for a Data Scientist with expertise in Linux, SQL, Selenium, CI/CD.",0.3358580553789885,0,role ml engineer experience 5 year experience ml engineer education phd ai skill microservice mongodb pandas python numpy,look data scientist expertise linux sql selenium ci cd,0.0,0.6176233086412213
300,"Role: ML Engineer. Experience: 6 years of experience in ML Engineer.. Education: PhD in AI. Skills: NumPy, Tableau, Django, Java, Computer Vision.","Looking for a DevOps Engineer with expertise in Microservices, GraphQL, Agile, MongoDB, Selenium, Pandas.",0.2266270619471354,0,role ml engineer experience 6 year experience ml engineer education phd ai skill numpy tableau django java computer vision,look devops engineer expertise microservices graphql agile mongodb selenium pandas,0.0,0.6956668979281581
301,"Role: Frontend Developer. Experience: 15 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Data Analysis, AWS, Selenium, DevOps.","Looking for a DevOps Engineer with expertise in NumPy, Scrum, CI/CD, Scikit-Learn.",0.1818503037348885,0,role frontend developer experience 15 year experience frontend developer education phd ai skill data analysis aws selenium devops,look devops engineer expertise numpy scrum ci cd scikit learn,0.2,0.6529357516335831
302,"Role: DevOps Engineer. Experience: 3 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: MongoDB, Elasticsearch, Keras, Microservices, Hadoop, Jenkins, Problem Solving, Agile.","Looking for a Software Engineer with expertise in Flask, PyTorch, Cloud Computing, JavaScript, Kubernetes, FastAPI, Azure.",0.3483619488244782,0,role devops engineer experience 3 year experience devops engineer education ms data science skill mongodb elasticsearch keras microservices hadoop jenkins problem solving agile,look software engineer expertise flask pytorch cloud computing javascript kubernetes fastapi azure,0.0,0.6149591369909304
303,"Role: Software Engineer. Experience: 10 years of experience in Software Engineer.. Education: PhD in AI. Skills: Machine Learning, Django, Python, NoSQL, C++, Express, TensorFlow.","Looking for a DevOps Engineer with expertise in Django, Vue, Power BI, Elasticsearch, Machine Learning, Express, Microservices.",0.512897636667938,0,role software engineer experience 10 year experience software engineer education phd ai skill machine learning django python nosql c++ express tensorflow,look devops engineer expertise django vue power bi elasticsearch machine learning express microservices,0.375,0.8048015851790976
304,"Role: Data Scientist. Experience: 1 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: Microservices, Kubernetes, Scrum, Java, Docker.","Looking for a ML Engineer with expertise in Java, Kubernetes, NumPy, Project Management, Communication Skills, Redis, SQL.",0.5008163022030544,0,role data scientist experience 1 year experience data scientist education self teach developer skill microservice kubernetes scrum java docker,look ml engineer expertise java kubernetes numpy project management communication skills redis sql,0.2857142857142857,0.6814782758653509
305,"Role: ML Engineer. Experience: 8 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: PostgreSQL, Express, DevOps, Keras, TypeScript.","Looking for a DevOps Engineer with expertise in CSS, Scikit-Learn, Python, Problem Solving, C++, GraphQL.",0.1355310849473093,0,role ml engineer experience 8 year experience ml engineer education self teach developer skill postgresql express devops keras typescript,look devops engineer expertise css scikit learn python problem solving c++ graphql,0.14285714285714285,0.7260389964679104
306,"Role: ML Engineer. Experience: 13 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: Terraform, Data Analysis, Hadoop, TensorFlow.","Looking for a DevOps Engineer with expertise in Flask, C++, Keras, Agile.",0.2541155403041987,0,role ml engineer experience 13 year experience ml engineer education self teach developer skill terraform data analysis hadoop tensorflow,look devops engineer expertise flask c++ keras agile,0.0,0.5619294441828113
307,"Role: DevOps Engineer. Experience: 12 years of experience in DevOps Engineer.. Education: Self-taught Developer. Skills: Redis, C#, MySQL, Agile.","Looking for a DevOps Engineer with expertise in Scikit-Learn, SQL, Java, GraphQL, TensorFlow, GitHub, Kubernetes.",0.443351720054492,0,role devops engineer experience 12 year experience devops engineer education self teach developer skill redis c mysql agile,look devops engineer expertise scikit learn sql java graphql tensorflow github kubernetes,0.125,0.757307077840385
308,"Role: ML Engineer. Experience: 2 years of experience in ML Engineer.. Education: MS in Data Science. Skills: PostgreSQL, Python, DevOps, Cloud Computing, Data Science, TensorFlow.","Looking for a ML Engineer with expertise in Spark, TensorFlow, Keras, Excel, Deep Learning.",0.3308275560800902,0,role ml engineer experience 2 year experience ml engineer education ms data science skill postgresql python devops cloud computing data science tensorflow,look ml engineer expertise spark tensorflow keras excel deep learning,0.2,0.7498736113155275
309,"Role: Frontend Developer. Experience: 9 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Power BI, Jenkins, REST API, Angular, Data Analysis.","Looking for a ML Engineer with expertise in MongoDB, Linux, GraphQL, Data Science, GitHub.",0.0494567245376765,0,role frontend developer experience 9 year experience frontend developer education phd ai skill power bi jenkins rest api angular data analysis,look ml engineer expertise mongodb linux graphql data science github,0.0,0.6877563222099077
310,"Role: ML Engineer. Experience: 11 years of experience in ML Engineer.. Education: MS in Data Science. Skills: Spark, Ansible, Jenkins, HTML, GraphQL.","Looking for a Frontend Developer with expertise in Data Analysis, Communication Skills, Data Science, Flask, HTML.",0.3229050482870211,0,role ml engineer experience 11 year experience ml engineer education ms data science skill spark ansible jenkins html graphql,look frontend developer expertise data analysis communication skills data science flask html,0.4,0.8188064126231168
311,"Role: Software Engineer. Experience: 2 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Angular, NumPy, Power BI.","Looking for a Software Engineer with expertise in Communication Skills, Deep Learning, Jenkins, Flask.",0.3105564811606846,0,role software engineer experience 2 year experience software engineer education self teach developer skill angular numpy power bi,look software engineer expertise communication skills deep learning jenkins flask,0.0,0.8426652682710242
312,"Role: DevOps Engineer. Experience: 11 years of experience in DevOps Engineer.. Education: MS in Data Science. Skills: React, Tableau, Data Science, Linux, Scrum, Elasticsearch, Problem Solving.","Looking for a DevOps Engineer with expertise in Flask, Deep Learning, Excel, Tableau.",0.6362487765340853,0,role devops engineer experience 11 year experience devops engineer education ms data science skill react tableau data science linux scrum elasticsearch problem solving,look devops engineer expertise flask deep learning excel tableau,0.4,0.7445278552210095
313,"Role: Data Scientist. Experience: 2 years of experience in Data Scientist.. Education: MS in Data Science. Skills: NLP, Flask, Django, Data Analysis, JavaScript, NoSQL, Data Science, Jenkins.","Looking for a Frontend Developer with expertise in MySQL, GitHub, GCP, Linux, Microservices.",0.3052750789009014,0,role data scientist experience 2 year experience data scientist education ms data science skill nlp flask django data analysis javascript nosql data science jenkins,look frontend developer expertise mysql github gcp linux microservices,0.0,0.48739000324326587
314,"Role: Frontend Developer. Experience: 11 years of experience in Frontend Developer.. Education: BS in Computer Science. Skills: Microservices, Machine Learning, Ansible, Java, C++, Jenkins, Linux.","Looking for a ML Engineer with expertise in React, Tableau, TensorFlow, Data Analysis, Redis, Python.",0.2929222791242992,0,role frontend developer experience 11 year experience frontend developer education bs computer science skill microservices machine learning ansible java c++ jenkins linux,look ml engineer expertise react tableau tensorflow data analysis redis python,0.0,0.7885948204368857
315,"Role: DevOps Engineer. Experience: 15 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: REST API, Scrum, Deep Learning, HTML.","Looking for a Software Engineer with expertise in Python, Data Science, Express, Computer Vision, SQL, Communication Skills, Problem Solving.",0.1464765759722089,0,role devops engineer experience 15 year experience devops engineer education bs computer science skill rest api scrum deep learning html,look software engineer expertise python data science express computer vision sql communication skills problem solving,0.0,0.8606715441059726
316,"Role: Data Scientist. Experience: 11 years of experience in Data Scientist.. Education: PhD in AI. Skills: SQL, Spark, NoSQL, C++, Hadoop, Machine Learning.","Looking for a ML Engineer with expertise in NumPy, REST API, Machine Learning, Selenium.",0.1617809730818024,0,role data scientist experience 11 year experience data scientist education phd ai skill sql spark nosql c++ hadoop machine learning,look ml engineer expertise numpy rest api machine learning selenium,0.25,0.7609719449862454
317,"Role: Frontend Developer. Experience: 4 years of experience in Frontend Developer.. Education: PhD in AI. Skills: Power BI, JavaScript, CI/CD, Deep Learning, PyTorch, C++, GCP.","Looking for a Software Engineer with expertise in CI/CD, Deep Learning, Django, Vue, Project Management, Scikit-Learn.",0.3668926865522061,0,role frontend developer experience 4 year experience frontend developer education phd ai skill power bi javascript ci cd deep learning pytorch c++ gcp,look software engineer expertise ci cd deep learning django vue project management scikit learn,0.3333333333333333,0.8166767498599905
318,"Role: DevOps Engineer. Experience: 15 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Data Science, Excel, HTML, Git.","Looking for a Frontend Developer with expertise in Pandas, CSS, C++, Data Analysis, Elasticsearch, Excel, Flask.",0.2282876587260425,0,role devops engineer experience 15 year experience devops engineer education bs computer science skill data science excel html git,look frontend developer expertise pandas css c++ data analysis elasticsearch excel flask,0.14285714285714285,0.7704818691208906
319,"Role: Software Engineer. Experience: 5 years of experience in Software Engineer.. Education: BS in Computer Science. Skills: Vue, DevOps, Git, Express, FastAPI, Jenkins.","Looking for a ML Engineer with expertise in C++, Scikit-Learn, Vue, JavaScript, Power BI, Data Analysis, Linux.",0.2287229910761652,0,role software engineer experience 5 year experience software engineer education bs computer science skill vue devops git express fastapi jenkins,look ml engineer expertise c++ scikit learn vue javascript power bi data analysis linux,0.14285714285714285,0.7969380174642697
320,"Role: Software Engineer. Experience: 2 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: Selenium, Angular, SQL.","Looking for a Software Engineer with expertise in Git, Selenium, Redis, Node.js, TypeScript, Data Analysis.",0.2948879137074452,0,role software engineer experience 2 year experience software engineer education self teach developer skill selenium angular sql,look software engineer expertise git selenium redis node.js typescript data analysis,0.16666666666666666,0.7888581177796635
321,"Role: Data Scientist. Experience: 15 years of experience in Data Scientist.. Education: Self-taught Developer. Skills: REST API, Pandas, Angular, Terraform, Scrum, Jenkins, Cloud Computing.","Looking for a ML Engineer with expertise in Agile, Django, Scikit-Learn, Ansible, Keras, Kubernetes, REST API.",0.2945004811707351,0,role data scientist experience 15 year experience data scientist education self teach developer skill rest api pandas angular terraform scrum jenkins cloud computing,look ml engineer expertise agile django scikit learn ansible keras kubernetes rest api,0.14285714285714285,0.6716207490737499
322,"Role: Software Engineer. Experience: 9 years of experience in Software Engineer.. Education: PhD in AI. Skills: PostgreSQL, Scrum, Git, C++, C#, REST API.","Looking for a Frontend Developer with expertise in Scrum, Keras, MongoDB, GraphQL.",0.1949808462201866,0,role software engineer experience 9 year experience software engineer education phd ai skill postgresql scrum git c++ c rest api,look frontend developer expertise scrum keras mongodb graphql,0.25,0.6281784614109124
323,"Role: Software Engineer. Experience: 2 years of experience in Software Engineer.. Education: Self-taught Developer. Skills: C#, HTML, Kubernetes, Node.js, Machine Learning, NumPy, Python.","Looking for a ML Engineer with expertise in Machine Learning, GCP, Azure, Keras.",0.2793413122935324,0,role software engineer experience 2 year experience software engineer education self teach developer skill c html kubernetes node.js machine learning numpy python,look ml engineer expertise machine learning gcp azure keras,0.25,0.626312002933664
324,"Role: Frontend Developer. Experience: 12 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Data Analysis, FastAPI, Express, Keras, Git, MongoDB.","Looking for a ML Engineer with expertise in Computer Vision, Data Analysis, Cloud Computing, Terraform, CI/CD.",0.3631752491310385,0,role frontend developer experience 12 year experience frontend developer education ms data science skill data analysis fastapi express keras git mongodb,look ml engineer expertise computer vision data analysis cloud computing terraform ci cd,0.2,0.7825935423251601
325,"Role: ML Engineer. Experience: 9 years of experience in ML Engineer.. Education: Self-taught Developer. Skills: Elasticsearch, FastAPI, Pandas, Computer Vision, Git, CSS, Docker, C++.","Looking for a Data Scientist with expertise in Excel, Flask, CSS, NLP, Cloud Computing, Ansible, GCP.",0.4022955300887596,0,role ml engineer experience 9 year experience ml engineer education self teach developer skill elasticsearch fastapi pandas computer vision git css docker c++,look data scientist expertise excel flask css nlp cloud computing ansible gcp,0.14285714285714285,0.6753866572637937
326,"Role: Software Engineer. Experience: 15 years of experience in Software Engineer.. Education: PhD in AI. Skills: Linux, CSS, HTML, Project Management, Java, Angular.","Looking for a ML Engineer with expertise in Terraform, MongoDB, Jenkins, GCP.",0.1429405624293459,0,role software engineer experience 15 year experience software engineer education phd ai skill linux css html project management java angular,look ml engineer expertise terraform mongodb jenkins gcp,0.0,0.5129052910850554
327,"Role: DevOps Engineer. Experience: 3 years of experience in DevOps Engineer.. Education: BS in Computer Science. Skills: Power BI, Git, NoSQL, Scrum, NumPy.","Looking for a ML Engineer with expertise in Azure, SQL, Django, Excel, Git, Computer Vision.",0.2675126749480448,0,role devops engineer experience 3 year experience devops engineer education bs computer science skill power bi git nosql scrum numpy,look ml engineer expertise azure sql django excel git computer vision,0.16666666666666666,0.7141029407718487
328,"Role: Frontend Developer. Experience: 7 years of experience in Frontend Developer.. Education: MS in Data Science. Skills: Computer Vision, Power BI, Cloud Computing, Excel, AWS, NumPy, MongoDB.","Looking for a Data Scientist with expertise in Communication Skills, Elasticsearch, Power BI, Agile, HTML, Microservices.",0.3972731971721886,0,role frontend developer experience 7 year experience frontend developer education ms data science skill computer vision power bi cloud computing excel aws numpy mongodb,look data scientist expertise communication skills elasticsearch power bi agile html microservices,0.16666666666666666,0.7933590388349339
